,24h_volume_usd,available_supply,id,last_updated,market_cap_usd,max_supply,name,percent_change_1h,percent_change_24h,percent_change_7d,price_btc,price_usd,rank,symbol,total_supply
1294,1.25123,,safe-trade-coin,1512549561,,,Safe Trade Coin,0.54,,17.49,1.00E-08,0.000125123,1295,XSTC,604880000
1295,1.25123,,antimatter,1512549569,,,Antimatter,0.54,,17.44,1.00E-08,0.000125123,1296,ANTX,
1296,1.02,,wowecoin,1512549556,,,Wowecoin,,0,0,8.15E-06,0.102,1297,WEC,8901692
1297,0.375368,,bitfid,1512549575,,,BITFID,0.54,,17.46,1.00E-05,0.125123,1298,FID,
1298,,,vegascoin,1512416645,,,VegasCoin,,,-52.64,1.00E-08,0.000112,1299,VGC,
1299,,,gameleaguecoin,1512388746,,,GameLeagueCoin,,,3.69,7.90E-07,0.00883221,1300,GML,
1300,,,bitcentavo,1512236350,,,BitCentavo,,,-66.64,3.00E-11,3.27E-07,1301,NBE,
1301,,,cybercoin,1512515050,,,CyberCoin,,-0.03,10.43,1.00E-08,0.000117656,1302,CC,549267534
1302,,,eggcoin,1512445464,,,EggCoin,,,8.99,3.80E-06,0.0441093,1303,EGG,
1303,,,shellcoin,1512462250,,,ShellCoin,,0.73,-27.84,1.98E-06,0.0233704,1304,SHELL,91741700
1304,,,deltacredits,1512385451,,,DeltaCredits,,,,1.51E-05,0.171864,1305,DCRE,
1305,,,cashme,1512464652,,,Cashme,,0.77,11.23,1.00E-08,0.000118462,1306,CME,
1306,,,x2,1512548652,,,X2,0.21,5.94,,1.00E-08,0.000124708,1307,X2,
1307,,,opescoin,1512499755,,,Opescoin,,-0.42,21.64,2.10E-07,0.00246129,1308,OPES,
1308,,,bitalphacoin,1512516857,,,BitAlphaCoin,,0.07,4.09,3.20E-07,0.00376928,1309,BAC,
1309,,,psilocybin,1512473656,,,Psilocybin,,-0.72,-16.79,1.82E-06,0.0212697,1310,PSY,
1310,,,ocow,1512290953,,,OCOW,,,-8.7,4.40E-07,0.00489887,1311,OCOW,
1311,,,safecoin,1512494057,,,SafeCoin,,-1.12,9.27,1.00E-08,0.000116376,1312,SFE,
1312,,,pokecoin,1512499760,,,PokeCoin,,-0.43,26.93,2.00E-08,0.000234409,1313,POKE,
1313,,,sportscoin,1512274759,,,SportsCoin,,,10.97,1.10E-07,0.00121583,1314,SPORT,19800001
1314,,,omicron,1512525562,,,Omicron,,0.89,8.59,1.13E-05,0.134319,1315,OMC,10140044
1315,,,pinkdog,1512538164,,,PinkDog,,3.71,-42.7,1.00E-08,0.000122106,1316,PDG,
1316,,,teracoin,1511625871,,,TeraCoin,,,,1.00E-08,8.61E-05,1317,TERA,92233720369
1317,,,zsecoin,1512533665,,,ZSEcoin,,3.85,-11.44,9.20E-07,0.0112487,1318,ZSE,6768156
1318,,,bixc,1512256762,,,BIXC,,,0.99,0.00040078,4.41197,1319,BIXC,210000001
1319,,,tyrocoin,1512485969,,,Tyrocoin,,-79.02,-87.43,1.50E-07,0.00177012,1320,TYC,50629300
1320,,,picoin,1512545967,,2941134,PiCoin,-0.09,9.79,,2.20E-07,0.00273783,1321,PI,1378369
1321,,,turbocoin,1512368664,,,TurboCoin,,,8.12,1.00E-08,0.000114493,1322,TURBO,
1322,,,birds,1512535772,,,Birds,,10.62,-42.1,1.00E-08,0.000121977,1323,BIRDS,
1323,,,bitcoincashscrypt,1512548078,,,BitcoinCashScrypt,-0.37,-37.39,-27.69,5.00E-07,0.00620172,1324,BCCS,2502380
1324,,,swisscoin,1512540278,,,Swisscoin,,4.39,-22.84,1.00E-08,0.000122905,1325,SIC,10200000000
1325,,,faceblock,1512435283,,,Faceblock,,,-6.83,1.40E-07,0.00165431,1326,FBL,10000000
